Parametr_a,LE1,LE2
58.4974958263773,6.58400706886178,4.51815929251445
58.5976627712855,6.56221496293846,4.51724410298825
58.6978297161937,6.53161731151795,4.54923811744267
58.7979966611018,6.68583439865783,4.56590125720837
58.89816360601,6.7012748223111,4.56296451226801
58.9983305509182,6.67404826542388,4.53615158488417
59.0984974958264,6.68531959310825,4.58092423743544
59.1986644407346,6.59024442085269,4.48633184891837
59.2988313856427,6.65772244560469,4.53169286299117
59.3989983305509,6.65153701219208,4.53037269188907
59.4991652754591,6.51417550089236,4.5419915827484
59.5993322203673,6.73584371461345,4.5447558359054
59.6994991652755,6.68235913189232,4.52093360565616
59.7996661101836,6.46518104606885,4.53960717602514
59.8998330550918,6.76243024529548,4.5763779273999
60,6.78509612497687,4.52162366717524
